"","Rat_EntrezGene.ID","Mouse_EntrezGene.ID","MouseVsRat_EntrezGene.ID"
"10808","361840","94214","94214_361840"
"10809","171179","64697","64697_171179"
"10810","309227","240549","240549_309227"
"10811","293779","107146","107146_293779"
"10812","688536","435528","435528_688536"
"10813","684979","328779","328779_684979"
"10814","259273","226922","226922_259273"
"10815","365410","76303","76303_365410"
"10816","683923","331623","331623_683923"
"10817","363855","26400","26400_363855"
"10818","299285","94040","94040_299285"
"10819","25007","21337","21337_25007"
"10820","290692","77113","77113_290692"
"10821","311362","228564","228564_311362"
"10822","367236","12823","12823_367236"
"10823","295430","83398","83398_295430"
"10824","362035","64580","64580_362035"
"10825","29413","11550","11550_29413"
"10826","291908","244579","244579_291908"
"10827","83526","11990","11990_83526"
"10828","171394","64085","64085_171394"
"10829","444982","319670","319670_444982"
"10830","304318","74239","74239_304318"
"10831","307950","234878","234878_307950"
"10832","29737","16497","16497_29737"
"10833","59326","223864","223864_59326"
"10834","245903","99470","99470_245903"
"10835","298573","230861","230861_298573"
"10836","296380","99371","99371_296380"
"10837","59317","13821","13821_59317"
"10838","309510","208922","208922_309510"
"10839","689830","71790","71790_689830"
"10840","309902","52463","52463_309902"
"10841","291946","234463","234463_291946"
"10842","81721","11440","11440_81721"
"10843","116699","234515","234515_116699"
"10844","310859","214133","214133_310859"
"10845","361776","75645","75645_361776"
"10846","306459","71069","71069_306459"
"10847","308511","68947","68947_308511"
"10848","310327","229214","229214_310327"
"10849","362134","109129","109129_362134"
"10850","29460","21754","21754_29460"
"10851","691223","100503311","100503311_691223"
"10852","288480","231872","231872_288480"
"10853","364653","244484","244484_364653"
"10854","362377","73998","73998_362377"
"10855","680076","142687","142687_680076"
"10856","25202","54195","54195_25202"
"10857","306589","78267","78267_306589"
"10858","362424","319776","319776_362424"
"10859","83824","319478","319478_83824"
"10860","679504","210035","210035_679504"
"10861","499893","69596","69596_499893"
"10862","300220","239659","239659_300220"
"10863","293996","100503041","100503041_293996"
"10864","292758","24030","24030_292758"
"10865","299343","74691","74691_299343"
"10866","84587","227120","227120_84587"
"10867","362998","72778","72778_362998"
"10868","360899","214791","214791_360899"
"10869","89828","12661","12661_89828"
"10870","294712","60411","60411_294712"
"10871","363210","213109","213109_363210"
"10872","29372","19414","19414_29372"
"10873","299142","238266","238266_299142"
"10874","311578","320706","320706_311578"
"10875","690276","73667","73667_690276"
"10876","684811","72754","72754_684811"
"10877","94168","75396","75396_94168"
"10878","298771","213760","213760_298771"
"10879","25687","109624","109624_25687"
"10880","501201","622645","622645_501201"
"10881","360932","231287","231287_360932"
"10882","366270","13616","13616_366270"
"10883","493574","75847","75847_493574"
"10884","313666","22642","22642_313666"
"10885","362648","213649","213649_362648"
"10886","311550","228788","228788_311550"
"10887","311703","252966","252966_311703"
"10888","294048","83490","83490_294048"
"10889","685474","29813","29813_685474"
"10890","83575","242939","242939_83575"
"10891","362511","269529","269529_362511"
"10892","366245","100043899","100043899_366245"
"10893","305349","213081","213081_305349"
"10894","364513","239029","239029_364513"
"10895","289783","52915","52915_289783"
"10896","313653","75718","75718_313653"
"10897","360702","22129","22129_360702"
"10898","315297","380969","380969_315297"
"10899","100362471","381582","381582_100362471"
"10900","501231","319922","319922_501231"
"10901","24778","20525","20525_24778"
"10902","498582","545030","545030_498582"
"10903","306278","67580","67580_306278"
"10904","682431","230767","230767_682431"
"10905","682404","76799","76799_682404"
"10906","499873","70645","70645_499873"
"10907","290986","67269","67269_290986"
"10908","100909793","72632","72632_100909793"
"10909","313658","69116","69116_313658"
"10910","641315","212632","212632_641315"
"10911","25108","12000","12000_25108"
"10912","501005","235415","235415_501005"
"10913","312504","330369","330369_312504"
"10914","311718","72147","72147_311718"
"10915","500267","320502","320502_500267"
"10916","29365","17475","17475_29365"
"10917","298694","231002","231002_298694"
"10918","361732","68539","68539_361732"
"10919","100362912","75002","75002_100362912"
"10920","24163","11434","11434_24163"
"10921","366274","18216","18216_366274"
"10922","309928","78771","78771_309928"
"10923","309374","56642","56642_309374"
"10924","25508","18484","18484_25508"
"10925","501196","69239","69239_501196"
"10926","311580","56045","56045_311580"
"10927","316614","208372","208372_316614"
"10928","192349","68566","68566_192349"
"10929","293897","13380","13380_293897"
"10930","501563","19108","19108_501563"
"10931","679640","338349","338349_679640"
"10932","116667","26401","26401_116667"
"10933","293452","233826","233826_293452"
"10934","171381","73728","73728_171381"
"10935","85266","19142","19142_85266"
"10936","296360","78928","78928_296360"
"10937","296352","209232","209232_296352"
"10938","286888","67701","67701_286888"
"10939","296366","71856","71856_296366"
"10940","502858","54368","54368_502858"
"10941","290612","328381","328381_290612"
"10942","266611","56294","56294_266611"
"10943","287462","216874","216874_287462"
"10944","315962","16716","16716_315962"
"10945","25669","12876","12876_25669"
"10946","301463","75619","75619_301463"
"10947","309762","327762","327762_309762"
"10948","25734","15162","15162_25734"
"10949","305338","11787","11787_305338"
"10950","499255","66356","66356_499255"
"10951","100360914","50754","50754_100360914"
"10952","295449","77669","77669_295449"
"10953","306279","239027","239027_306279"
"10954","296267","241727","241727_296267"
"10955","171369","21939","21939_171369"
"10956","311456","59030","59030_311456"
"10957","85384","20663","20663_85384"
"10958","314196","217666","217666_314196"
"10959","366668","217674","217674_366668"
"10960","291849","79233","79233_291849"
"10961","307641","13000","13000_307641"
"10962","24397","237213","237213_24397"
"10963","287534","76566","76566_287534"
"10964","25323","15552","15552_25323"
"10965","24260","12671","12671_24260"
"10966","25111","12672","12672_25111"
"10967","24896","14683","14683_24896"
"10968","25740","14687","14687_25740"
"10969","289878","18587","18587_289878"
"10970","306515","234155","234155_306515"
"10971","360521","216724","216724_360521"
"10972","682329","12020","12020_682329"
"10973","361621","244198","244198_361621"
"10974","170920","225028","225028_170920"
"10975","313851","72167","72167_313851"
"10976","362402","232237","232237_362402"
"10977","25033","20605","20605_25033"
"10978","366631","70846","70846_366631"
"10979","25590","11438","11438_25590"
"10980","290823","244373","244373_290823"
"10981","64158","22142","22142_64158"
"10982","360672","12009","12009_360672"
"10983","366468","116748","116748_366468"
"10984","303088","211007","211007_303088"
"10985","303214","94092","94092_303214"
"10986","497978","56077","56077_497978"
"10987","29717","12291","12291_29717"
"10988","362393","69538","69538_362393"
"10989","25641","16012","16012_25641"
"10990","361169","270035","270035_361169"
"10991","306562","320165","320165_306562"
"10992","192189","110058","110058_192189"
"10993","306285","319508","319508_306285"
"10994","25731","20981","20981_25731"
"10995","60565","54524","54524_60565"
"10996","287368","103850","103850_287368"
"10997","59267","54525","54525_59267"
"10998","688324","71276","71276_688324"
"10999","25121","18549","18549_25121"
"11000","306055","219228","219228_306055"
"11001","308577","70300","70300_308577"
"11002","291377","246102","246102_291377"
"11003","310914","12167","12167_310914"
"11004","362619","100340","100340_362619"
"11005","297758","21749","21749_297758"
"11006","317494","195727","195727_317494"
"11007","246233","107227","107227_246233"
"11008","300519","69524","69524_300519"
"11009","302470","14069","14069_302470"
"11010","293135","434215","434215_293135"
"11011","65031","13446","13446_65031"
"11012","171039","19894","19894_171039"
"11013","497196","433292","433292_497196"
"11014","291549","319888","319888_291549"
"11015","64356","64011","64011_64356"
"11016","362551","242570","242570_362551"
"11017","681021","68957","68957_681021"
"11018","286975","78473","78473_286975"
"11019","25683","12816","12816_25683"
"11020","114029","269878","269878_114029"
"11021","498549","219181","219181_498549"
"11022","117516","21943","21943_117516"
"11023","100125385","223658","223658_100125385"
"11024","688600","69852","69852_688600"
"11025","316214","21425","21425_316214"
"11026","360482","83383","83383_360482"
"11027","78968","20787","20787_78968"
"11028","309172","67457","67457_309172"
"11029","84382","21413","21413_84382"
"11030","292750","101497","101497_292750"
"11031","314249","263406","263406_314249"
"11032","312781","16974","16974_312781"
"11033","24418","108071","108071_24418"
"11034","295382","80883","80883_295382"
"11035","252916","72433","72433_252916"
"11036","59296","56629","56629_59296"
"11037","24703","110157","110157_24703"
"11038","117269","20112","20112_117269"
"11039","408223","78787","78787_408223"
"11040","305675","68760","68760_305675"
"11041","25736","16500","16500_25736"
"11042","308173","16553","16553_308173"
"11043","81742","18575","18575_81742"
"11044","103694328","52335","52335_103694328"
"11045","309200","109077","109077_309200"
"11046","314380","104884","104884_314380"
"11047","311338","68925","68925_311338"
"11048","498011","17534","17534_498011"
"11049","685088","214547","214547_685088"
"11050","259237","105445","105445_259237"
"11051","315594","102644","102644_315594"
"11052","116647","192167","192167_116647"
"11053","117096","216856","216856_117096"
"11054","690263","67706","67706_690263"
"11055","314172","104806","104806_314172"
"11056","305589","14025","14025_305589"
"11057","301168","211482","211482_301168"
"11058","84686","217124","217124_84686"
"11059","305556","216565","216565_305556"
"11060","60575","16541","16541_60575"
"11061","315430","75723","75723_315430"
"11062","293623","66985","66985_293623"
"11063","307481","75599","75599_307481"
"11064","312721","101320","101320_312721"
"11065","361314","106952","106952_361314"
"11066","114119","14700","14700_114119"
"11067","305497","12808","12808_305497"
"11068","296952","333088","333088_296952"
"11069","84031","69993","69993_84031"
"11070","500131","231991","231991_500131"
"11071","289786","192950","192950_289786"
"11072","360977","21379","21379_360977"
"11073","499877","22222","22222_499877"
"11074","499973","213948","213948_499973"
"11075","303537","278304","278304_303537"
"11076","300057","79456","79456_300057"
"11077","117249","381917","381917_117249"
"11078","25749","12728","12728_25749"
"11079","312912","109294","109294_312912"
"11080","282822","26946","26946_282822"
"11081","289357","226791","226791_289357"
"11082","361886","108154","108154_361886"
"11083","83515","230257","230257_83515"
"11084","291555","54670","54670_291555"
"11085","305938","219140","219140_305938"
"11086","288064","16646","16646_288064"
"11087","298366","230603","230603_298366"
"11088","499508","218441","218441_499508"
"11089","311553","228790","228790_311553"
"11090","79107","214593","214593_79107"
"11091","266807","99439","99439_266807"
"11092","50658","26420","26420_50658"
"11093","309962","218461","218461_309962"
"11094","289608","67980","67980_289608"
"11095","315546","67703","67703_315546"
"11096","361261","67974","67974_361261"
"11097","305270","12617","12617_305270"
"11098","83477","12042","12042_83477"
"11099","680752","72315","72315_680752"
"11100","367915","319642","319642_367915"
"11101","25118","109700","109700_25118"
"11102","287424","23801","23801_287424"
"11103","287425","11686","11686_287425"
"11104","361714","19395","19395_361714"
"11105","29722","11785","11785_29722"
"11106","311832","14582","14582_311832"
"11107","305156","231532","231532_305156"
"11108","84427","14786","14786_84427"
"11109","85492","19177","19177_85492"
"11110","502414","381085","381085_502414"
"11111","308850","72184","72184_308850"
"11112","170921","16398","16398_170921"
"11113","499589","71827","71827_499589"
"11114","303039","211652","211652_303039"
"11115","25711","14917","14917_25711"
"11116","303882","51789","51789_303882"
"11117","300644","235283","235283_300644"
"11118","314312","12499","12499_314312"
"11119","307924","57247","57247_307924"
"11120","287466","216881","216881_287466"
"11121","84592","26369","26369_84592"
"11122","360591","270906","270906_360591"
"11123","313876","12211","12211_313876"
"11124","59107","268977","268977_59107"
"11125","252882","381352","381352_252882"
"11126","314061","71101","71101_314061"
"11127","315567","208098","208098_315567"
"11128","306081","219257","219257_306081"
"11129","363126","74025","74025_363126"
"11130","767613","574402","574402_767613"
"11131","302946","83396","83396_302946"
"11132","298282","67013","67013_298282"
"11133","501194","227399","227399_501194"
"11134","689765","381694","381694_689765"
"11135","207119","225870","225870_207119"
"11136","362713","28042","28042_362713"
"11137","365544","52020","52020_365544"
"11138","170898","192289","192289_170898"
"11139","361064","71843","71843_361064"
"11140","500446","230085","230085_500446"
"11141","499210","66190","66190_499210"
"11142","499748","68846","68846_499748"
"11143","362530","100182","100182_362530"
"11144","304000","72058","72058_304000"
"11145","84357","58194","58194_84357"
"11146","100174910","77422","77422_100174910"
"11147","688777","17714","17714_688777"
"11148","308988","233878","233878_308988"
"11149","81732","74117","74117_81732"
"11150","288921","68628","68628_288921"
"11151","81820","13447","13447_81820"
"11152","690211","64451","64451_690211"
"11153","63850","623503","623503_63850"
"11154","306007","219158","219158_306007"
"11155","303660","72014","72014_303660"
"11156","307562","13511","13511_307562"
"11157","291752","13512","13512_291752"
"11158","291754","16769","16769_291754"
"11159","363781","433022","433022_363781"
"11160","364823","225266","225266_364823"
"11161","499088","629378","629378_499088"
"11162","691259","70163","70163_691259"
"11163","691352","78354","78354_691352"
"11164","308429","641361","641361_308429"
"11165","24906","624860","624860_24906"
"11166","304131","224419","224419_304131"
"11167","501558","270672","270672_501558"
"11168","25324","15562","15562_25324"
"11169","363909","140904","140904_363909"
"11170","114906","18767","18767_114906"
"11171","361946","56790","56790_361946"
"11172","305450","24055","24055_305450"
"11173","365381","57740","57740_365381"
"11174","305431","64293","64293_305431"
"11175","364858","269019","269019_364858"
"11176","287596","74133","74133_287596"
"11177","312812","13860","13860_312812"
"11178","288916","102060","102060_288916"
"11179","361520","66349","66349_361520"
"11180","81653","56320","56320_81653"
"11181","89811","22340","22340_89811"
"11182","310256","320352","320352_310256"
"11183","499618","320604","320604_499618"
"11184","361680","16985","16985_361680"
"11185","314330","217732","217732_314330"
"11186","307479","76217","76217_307479"
"11187","685029","69010","69010_685029"
"11188","311840","68205","68205_311840"
"11189","308864","207278","207278_308864"
"11190","315936","245007","245007_315936"
"11191","24931","12526","12526_24931"
"11192","288272","66578","66578_288272"
"11193","288321","224344","224344_288321"
"11194","499617","170767","170767_499617"
"11195","360695","70967","70967_360695"
"11196","312913","329093","329093_312913"
"11197","291433","69190","69190_291433"
"11198","29165","14945","14945_29165"
"11199","360793","215160","215160_360793"
"11200","288454","71706","71706_288454"
"11201","310877","211550","211550_310877"
"11202","100359752","100503964","100503964_100359752"
"11203","287285","71774","71774_287285"
"11204","192228","225745","225745_192228"
"11205","300967","81907","81907_300967"
"11206","29640","13481","13481_29640"
"11207","405257","258353","258353_405257"
"11208","116551","228026","228026_116551"
"11209","29597","18442","18442_29597"
"11210","299757","67405","67405_299757"
"11211","304537","75665","75665_304537"
"11212","290615","72254","72254_290615"
"11213","299756","67569","67569_299756"
"11214","311039","271786","271786_311039"
"11215","288744","243219","243219_288744"
"11216","366891","353025","353025_366891"
"11217","360576","237858","237858_360576"
"11218","498433","103554","103554_498433"
"11219","501070","320256","320256_501070"
"11220","287847","52897","52897_287847"
"11221","305482","74302","74302_305482"
"11222","83727","14118","14118_83727"
"11223","297342","232089","232089_297342"
"11224","310376","245269","245269_310376"
"11225","361006","76670","76670_361006"
"11226","306767","56795","56795_306767"
"11227","361503","67425","67425_361503"
"11228","293498","233879","233879_293498"
"11229","313341","56703","56703_313341"
"11230","288291","19146","19146_288291"
"11231","683404","271209","271209_683404"
"11232","307248","19201","19201_307248"
"11233","289014","17164","17164_289014"
"11234","361450","338362","338362_361450"
"11235","287456","66172","66172_287456"
"11236","78969","211770","211770_78969"
"11237","300121","140557","140557_300121"
"11238","304218","100710","100710_304218"
"11239","315863","70348","70348_315863"
"11240","25610","12985","12985_25610"
"11241","295293","73182","73182_295293"
"11242","310764","109050","109050_310764"
"11243","315055","105841","105841_315055"
"11244","295341","71887","71887_295341"
"11245","314618","70719","70719_314618"
"11246","290921","12165","12165_290921"
"11247","297821","76947","76947_297821"
"11248","298101","373864","373864_298101"
"11249","266764","73174","73174_266764"
"11250","287287","16189","16189_287287"
"11251","304271","74132","74132_304271"
"11252","691889","50769","50769_691889"
"11253","80840","14738","14738_80840"
"11254","171329","14479","14479_171329"
"11255","312688","24110","24110_312688"
"11256","688466","30941","30941_688466"
"11257","308959","76179","76179_308959"
"11258","303394","237898","237898_303394"
"11259","360990","17847","17847_360990"
"11260","100147704","216835","216835_100147704"
"11261","313098","77593","77593_313098"
"11262","683206","21929","21929_683206"
"11263","687696","76630","76630_687696"
"11264","65209","110350","110350_65209"
"11265","303384","118453","118453_303384"
"11266","293573","214766","214766_293573"
"11267","307988","240675","240675_307988"
"11268","304608","58223","58223_304608"
"11269","315804","319758","319758_315804"
"11270","287719","70110","70110_287719"
"11271","498434","237716","237716_498434"
"11272","360958","231148","231148_360958"
"11273","140935","70292","70292_140935"
"11274","116596","26410","26410_116596"
"11275","292130","226250","226250_292130"
"11276","307986","66866","66866_307986"
"11277","361773","213993","213993_361773"
"11278","303248","216860","216860_303248"
"11279","287441","75580","75580_287441"
"11280","308519","233115","233115_308519"
"11281","308523","243931","243931_308523"
"11282","304302","231861","231861_304302"
"11283","678741","330474","330474_678741"
"11284","445371","332396","332396_445371"
"11285","309514","226098","226098_309514"
"11286","305552","216560","216560_305552"
"11287","294307","66989","66989_294307"
"11288","287531","280408","280408_287531"
"11289","83709","216963","216963_83709"
"11290","313922","75302","75302_313922"
"11291","29385","12765","12765_29385"
"11292","54258","227288","227288_54258"
"11293","315219","72962","72962_315219"
"11294","362770","68339","68339_362770"
"11295","315686","244895","244895_315686"
"11296","29583","18613","18613_29583"
"11297","171440","99382","99382_171440"
"11298","311224","74569","74569_311224"
"11299","293052","57444","57444_293052"
"11300","59115","29862","29862_59115"
"11301","293631","75770","75770_293631"
"11302","309105","330671","330671_309105"
"11303","289515","71920","71920_289515"
"11304","25152","17754","17754_25152"
"11305","311355","327655","327655_311355"
"11306","299699","216188","216188_299699"
"11307","314690","319277","319277_314690"
"11308","363327","106639","106639_363327"
"11309","84423","18188","18188_84423"
"11310","64680","12922","12922_64680"
"11311","316533","74241","74241_316533"
"11312","361658","330660","330660_361658"
"11313","362861","338365","338365_362861"
"11314","307398","328967","328967_307398"
"11315","64392","107747","107747_64392"
"11316","300341","30800","30800_300341"
"11317","310664","229589","229589_310664"
"11318","316229","106763","106763_316229"
"11319","100912115","338320","338320_100912115"
"11320","315992","208869","208869_315992"
"11321","353304","228812","228812_353304"
"11322","314619","216161","216161_314619"
"11323","307234","240444","240444_307234"
"11324","305605","108686","108686_305605"
"11325","24650","18763","18763_24650"
"11326","361025","70561","70561_361025"
"11327","81762","19877","19877_81762"
"11328","294978","229227","229227_294978"
"11329","360674","268515","268515_360674"
"11330","373065","27225","27225_373065"
"11331","289287","83924","83924_289287"
"11332","294053","240665","240665_294053"
"11333","309760","68802","68802_309760"
"11334","192206","50501","50501_192206"
"11335","360630","27419","27419_360630"
"11336","84349","21947","21947_84349"
"11337","116553","16163","16163_116553"
"11338","29264","269713","269713_29264"
"11339","685179","68094","68094_685179"
"11340","25713","16421","16421_25713"
"11341","363112","244958","244958_363112"
"11342","116470","20907","20907_116470"
"11343","407784","54197","54197_407784"
"11344","307742","71607","71607_307742"
"11345","362988","66871","66871_362988"
"11346","287989","13845","13845_287989"
"11347","361597","14159","14159_361597"
"11348","304286","231876","231876_304286"
"11349","311061","16420","16420_311061"
"11350","690853","11302","11302_690853"
"11351","311860","11350","11350_311860"
"11352","307404","545260","545260_307404"
"11353","298267","320508","320508_298267"
"11354","303101","103806","103806_303101"
"11355","117101","16504","16504_117101"
"11356","25507","18553","18553_25507"
"11357","497903","237761","237761_497903"
"11358","303132","93736","93736_303132"
"11359","316638","208777","208777_316638"
"11360","316624","70788","70788_316624"
"11361","365380","74004","74004_365380"
"11362","102555079","272158","272158_102555079"
"11363","308572","71960","71960_308572"
"11364","83568","381204","381204_83568"
"11365","317213","382236","382236_317213"
"11366","311692","71532","71532_311692"
"11367","54263","140493","140493_54263"
"11368","171393","232370","232370_171393"
"11369","252858","232288","232288_252858"
"11370","500464","54357","54357_500464"
"11371","25660","12487","12487_25660"
"11372","679566","100294583","100294583_679566"
"11373","498888","620235","620235_498888"
"11374","100366237","109054","109054_100366237"
"11375","192207","67586","67586_192207"
"11376","171064","80719","80719_171064"
"11377","114005","13853","13853_114005"
"11378","315880","67016","67016_315880"
"11379","25727","17288","17288_25727"
"11380","679082","71085","71085_679082"
"11381","301476","22779","22779_301476"
"11382","362958","27008","27008_362958"
"11383","291944","73301","73301_291944"
"11384","316085","67095","67095_316085"
"11385","311693","381409","381409_311693"
"11386","298020","242474","242474_298020"
"11387","689399","66311","66311_689399"
"11388","100913063","12518","12518_100913063"
"11389","681325","622976","622976_681325"
"11390","291975","102124","102124_291975"
"11391","308589","56632","56632_308589"
"11392","360818","231670","231670_360818"
"11393","291978","66369","66369_291978"
"11394","299208","320244","320244_299208"
"11395","313061","66185","66185_313061"
"11396","502886","60611","60611_502886"
"11397","308346","330460","330460_308346"
"11398","363167","209012","209012_363167"
"11399","64510","236732","236732_64510"
"11400","366783","67667","67667_366783"
"11401","288093","12549","12549_288093"
"11402","292597","57776","57776_292597"
"11403","308326","384763","384763_308326"
"11404","308434","232976","232976_308434"
"11405","687127","210172","210172_687127"
"11406","300880","382090","382090_300880"
"11407","680692","105348","105348_680692"
"11408","294287","21652","21652_294287"
"11409","25637","19216","19216_25637"
"11410","500112","243374","243374_500112"
"11411","24932","12504","12504_24932"
"11412","316014","235627","235627_316014"
"11413","313018","69073","69073_313018"
"11414","54259","16331","16331_54259"
"11415","362149","66935","66935_362149"
"11416","57395","57394","57394_57395"
"11417","312275","13848","13848_312275"
"11418","310683","213119","213119_310683"
"11419","312358","78004","78004_312358"
"11420","315978","208583","208583_315978"
"11421","276720","211480","211480_276720"
"11422","311730","68526","68526_311730"
"11423","311372","214585","214585_311372"
"11424","497937","380705","380705_497937"
"11425","302373","213439","213439_302373"
"11426","301562","12829","12829_301562"
"11427","313554","230700","230700_313554"
"11428","116561","74325","74325_116561"
"11429","290997","20184","20184_290997"
"11430","59076","26385","26385_59076"
"11431","306760","27261","27261_306760"
"11432","66014","63859","63859_66014"
"11433","307764","74841","74841_307764"
"11434","361699","68423","68423_361699"
"11435","682469","277250","277250_682469"
"11436","315712","382077","382077_315712"
"11437","691120","69363","69363_691120"
"11438","363509","73341","73341_363509"
"11439","308704","72635","72635_308704"
"11440","308703","233328","233328_308703"
"11441","25548","20505","20505_25548"
"11442","303215","213980","213980_303215"
"11443","25482","17532","17532_25482"
"11444","79463","56322","56322_79463"
"11445","116457","19099","19099_116457"
"11446","293854","56504","56504_293854"
"11447","29653","14732","14732_29653"
"11448","309362","71972","71972_309362"
"11449","365266","11982","11982_365266"
"11450","362263","19281","19281_362263"
"11451","246136","73744","73744_246136"
"11452","298690","117592","117592_298690"
"11453","500598","21936","21936_500598"
"11454","364031","240873","240873_364031"
"11455","301133","50930","50930_301133"
"11456","314843","19263","19263_314843"
"11457","313755","27390","27390_313755"
"11458","308064","74470","74470_308064"
"11459","290947","210009","210009_290947"
"11460","287949","224024","224024_287949"
"11461","300444","71746","71746_300444"
"11462","314596","320484","320484_314596"
"11463","308431","232970","232970_308431"
"11464","308408","319197","319197_308408"
"11465","500668","73936","73936_500668"
"11466","308958","12585","12585_308958"
"11467","363185","74123","74123_363185"
"11468","309179","225849","225849_309179"
"11469","307050","67440","67440_307050"
"11470","501515","214290","214290_501515"
"11471","365313","446101","446101_365313"
"11472","81859","106025","106025_81859"
"11473","499702","118449","118449_499702"
"11474","310909","229877","229877_310909"
"11475","306844","218194","218194_306844"
"11476","266976","241770","241770_266976"
"11477","499918","228770","228770_499918"
"11478","296269","11602","11602_296269"
"11479","309639","224650","224650_309639"
"11480","25651","20344","20344_25651"
"11481","361631","244209","244209_361631"
"11482","295144","381489","381489_295144"
"11483","306332","11767","11767_306332"
"11484","360554","70510","70510_360554"
"11485","313033","381560","381560_313033"
"11486","29636","14064","14064_29636"
"11487","65271","107895","107895_65271"
"11488","296409","320664","320664_296409"
"11489","304445","319804","319804_304445"
"11490","296637","227723","227723_296637"
"11491","296634","227720","227720_296634"
"11492","681023","227638","227638_681023"
"11493","502992","435811","435811_502992"
"11494","64803","70839","70839_64803"
"11495","310444","74191","74191_310444"
"11496","689721","671564","671564_689721"
"11497","305434","76071","76071_305434"
"11498","311163","12388","12388_311163"
"11499","688126","217071","217071_688126"
"11500","689883","84505","84505_689883"
"11501","292760","320435","320435_292760"
"11502","353230","269788","269788_353230"
"11503","83504","16591","16591_83504"
"11504","360750","20300","20300_360750"
"11505","192362","16782","16782_192362"
"11506","305253","330119","330119_305253"
"11507","305152","17355","17355_305152"
"11508","499303","16530","16530_499303"
"11509","309157","240518","240518_309157"
"11510","100188932","67695","67695_100188932"
"11511","362711","68796","68796_362711"
"11512","24779","20533","20533_24779"
"11513","311170","58207","58207_311170"
"11514","301067","208638","208638_301067"
"11515","303772","104681","104681_303772"
"11516","314824","237542","237542_314824"
"11517","366890","67537","67537_366890"
"11518","308000","107368","107368_308000"
"11519","314280","64075","64075_314280"
"11520","498583","268729","268729_498583"
"11521","500907","66538","66538_500907"
"11522","306238","320234","320234_306238"
"11523","50560","27399","27399_50560"
"11524","366872","77048","77048_366872"
"11525","690237","72836","72836_690237"
"11526","500054","101185","101185_500054"
"11527","361037","68836","68836_361037"
"11528","308757","140481","140481_308757"
"11529","303689","217342","217342_303689"
"11530","81513","16881","16881_81513"
"11531","81679","16480","16480_81679"
"11532","100360041","238803","238803_100360041"
"11533","287382","76293","76293_287382"
"11534","679312","545486","545486_679312"
"11535","306152","75409","75409_306152"
"11536","113886","16562","16562_113886"
"11537","259270","329559","329559_259270"
"11538","298655","100198","100198_298655"
"11539","309111","68267","68267_309111"
"11540","29616","19274","19274_29616"
"11541","302396","245555","245555_302396"
"11542","311144","16401","16401_311144"
"11543","297025","23925","23925_297025"
"11544","207122","109333","109333_207122"
"11545","300653","21683","21683_300653"
"11546","307213","240476","240476_307213"
"11547","290552","328370","328370_290552"
"11548","291605","58916","58916_291605"
"11549","679552","381375","381375_679552"
"11550","63834","23830","23830_63834"
"11551","80722","74499","74499_80722"
"11552","312365","330323","330323_312365"
"11553","305940","50720","50720_305940"
"11554","64313","18242","18242_64313"
"11555","361377","102093","102093_361377"
"11556","29721","15273","15273_29721"
"11557","296161","140629","140629_296161"
"11558","288333","74185","74185_288333"
"11559","691932","74176","74176_691932"
"11560","366189","21818","21818_366189"
"11561","296152","241636","241636_296152"
"11562","102552199","640543","640543_102552199"
"11563","294854","110082","110082_294854"
"11564","289595","100978","100978_289595"
"11565","297952","81006","81006_297952"
"11566","192177","70450","70450_192177"
"11567","293922","14266","14266_293922"
"11568","29311","17695","17695_29311"
"11569","295357","68576","68576_295357"
"11570","685859","217379","217379_685859"
"11571","679958","97086","97086_679958"
"11572","365946","74446","74446_365946"
"11573","54252","17318","17318_54252"
"11574","500625","320817","320817_500625"
"11575","305831","100504663","100504663_305831"
"11576","293735","24115","24115_293735"
"11577","297592","14794","14794_297592"
"11578","362590","16330","16330_362590"
"11579","317181","68792","68792_317181"
"11580","300158","16564","16564_300158"
"11581","362003","67549","67549_362003"
"11582","100910984","620393","620393_100910984"
"11583","365395","56708","56708_365395"
"11584","500051","74409","74409_500051"
"11585","25658","231103","231103_25658"
"11586","280670","241638","241638_280670"
"11587","290811","234138","234138_290811"
"11588","286976","72077","72077_286976"
"11589","24231","12263","12263_24231"
"11590","362384","52250","52250_362384"
"11591","308417","19294","19294_308417"
"11592","500335","381816","381816_500335"
"11593","361197","76251","76251_361197"
"11594","296394","13480","13480_296394"
"11595","311348","68968","68968_311348"
"11596","83580","21824","21824_83580"
"11597","58854","19172","19172_58854"
"11598","361317","225432","225432_361317"
"11599","114097","17001","17001_114097"
"11600","292160","229937","229937_292160"
"11601","361866","209462","209462_361866"
"11602","287819","16470","16470_287819"
"11603","25205","16195","16195_25205"
"11604","100360533","116972","116972_100360533"
"11605","312381","243382","243382_312381"
"11606","79209","14302","14302_79209"
"11607","100912012","21922","21922_100912012"
"11608","295324","74044","74044_295324"
"11609","363768","239852","239852_363768"
"11610","292722","330485","330485_292722"
"11611","500561","230787","230787_500561"
"11612","366964","21411","21411_366964"
"11613","287631","278507","278507_287631"
"11614","497959","216974","216974_497959"
"11615","89776","108114","108114_89776"
"11616","288611","212996","212996_288611"
"11617","366595","19027","19027_366595"
"11618","313594","236511","236511_313594"
"11619","303443","20913","20913_303443"
"11620","296936","214704","214704_296936"
"11621","60590","14823","14823_60590"
"11622","306759","20745","20745_306759"
"11623","25406","12505","12505_25406"
"11624","81811","21832","21832_81811"
